t [s], Presion [kPa], Temperatura[C],Aceleracion en X,Aceleración en Y,Aceleración en Z,Giro en X,Giro en Y,Giro en Z,Altitud,Altitud filtrada,Altitud inicial,Altitud mas alta,Confirmacion del main,Confirmacion del droge,Confirmacion de despegue,Segunda confirmacion del droge,Voltaje
155840,77.97,23.40,-5.80,-2.80,-10.03,2.04,0.21,1.02,2208.77,2208.83,2200.72,2215.11,0,0,0,0,3.92
155940,77.97,23.40,-10.97,-4.00,-2.31,1.87,0.62,-0.36,2208.77,2208.82,2200.72,2215.11,0,0,0,0,3.94
156040,77.98,23.40,-4.93,-1.74,-6.19,2.40,0.54,-0.61,2208.64,2208.78,2200.72,2215.11,0,0,0,0,3.91
156140,77.98,23.40,-7.39,-2.84,-5.12,0.79,0.19,-0.28,2208.64,2208.75,2200.72,2215.11,0,0,0,0,3.93
156240,77.98,23.40,-5.02,-2.75,-4.92,-0.11,1.09,-0.05,2208.64,2208.72,2200.72,2215.11,0,0,0,0,3.92
156340,77.98,23.40,-3.71,-3.97,-4.71,-0.06,1.16,0.35,2208.64,2208.70,2200.72,2215.11,0,0,0,0,3.94
156440,77.98,23.40,-4.07,-4.32,-4.73,0.17,0.65,0.71,2208.64,2208.69,2200.72,2215.11,0,0,0,0,3.93
156540,77.98,23.40,-4.01,-6.38,-5.57,0.51,0.59,0.75,2208.49,2208.66,2200.72,2215.11,0,0,0,0,3.91
156640,77.98,23.40,-6.97,-7.83,-7.57,-0.57,-0.84,1.01,2208.49,2208.62,2200.72,2215.11,0,0,0,0,3.93
156740,77.98,23.40,-3.68,-4.43,-11.09,-0.88,0.19,0.65,2208.49,2208.59,2200.72,2215.11,0,0,0,0,3.91
156840,77.98,23.40,-3.66,-5.58,-6.31,0.59,0.70,1.10,2208.49,2208.57,2200.72,2215.11,0,0,0,0,3.91
156940,77.98,23.40,-4.99,-5.22,-9.20,0.34,0.97,1.33,2208.49,2208.55,2200.72,2215.11,0,0,0,0,3.92
157040,77.98,23.39,-6.51,-4.00,-7.20,1.59,0.31,1.64,2208.39,2208.52,2200.72,2215.11,0,0,0,0,3.92
157140,77.98,23.39,-7.64,-3.15,-4.51,1.22,0.11,0.93,2208.39,2208.49,2200.72,2215.11,0,0,0,0,3.93
157240,77.98,23.39,-5.93,-2.54,-9.09,1.45,1.01,0.88,2208.39,2208.45,2200.72,2215.11,0,0,0,0,3.92
157340,77.98,23.39,-4.27,-2.94,-5.42,0.34,1.64,0.50,2208.39,2208.44,2200.72,2215.11,0,0,0,0,3.93
157440,77.98,23.39,-4.54,-2.98,-8.72,0.11,0.29,0.65,2208.39,2208.43,2200.72,2215.11,0,0,0,0,3.92
157540,77.98,23.39,-6.07,-2.22,-4.46,0.10,1.05,0.96,2208.25,2208.40,2200.72,2215.11,0,0,0,0,3.93
157640,77.98,23.39,-5.20,-2.73,-9.39,-0.13,-0.28,1.04,2208.25,2208.37,2200.72,2215.11,0,0,0,0,3.93
157740,77.98,23.39,-6.81,-3.01,-8.86,1.02,-0.98,0.84,2208.25,2208.34,2200.72,2215.11,0,0,0,0,3.91
157840,77.98,23.39,-7.13,-2.21,-5.88,0.53,-0.01,-0.20,2208.25,2208.32,2200.72,2215.11,0,0,0,0,3.92
157940,77.98,23.39,-4.18,-0.52,-7.56,-1.49,0.46,-0.62,2208.25,2208.30,2200.72,2215.11,0,0,0,0,3.92
158040,77.98,23.39,-1.20,-1.64,-9.65,-0.25,0.01,0.81,2208.12,2208.27,2200.72,2215.11,0,0,0,0,3.92
158140,77.98,23.39,-5.66,-1.02,-9.91,-0.30,-0.85,0.62,2208.12,2208.24,2200.72,2215.11,0,0,0,0,3.92
158240,77.98,23.39,-1.35,2.40,-9.92,0.18,0.56,1.46,2208.12,2208.20,2200.72,2215.11,0,0,0,0,3.93
158340,77.98,23.39,-6.43,-0.83,-9.03,0.59,0.01,1.59,2208.12,2208.19,2200.72,2215.11,0,0,0,0,3.91
158440,77.98,23.39,-7.01,-1.83,-7.46,0.58,-0.05,-0.29,2208.12,2208.17,2200.72,2215.11,0,0,0,0,3.93
158540,77.98,23.38,-4.22,-0.98,-9.14,0.43,0.39,-0.15,2208.03,2208.14,2200.72,2215.11,0,0,0,0,3.93
158640,77.98,23.38,-7.35,-0.90,-10.25,1.20,-0.04,0.09,2208.03,2208.12,2200.72,2215.11,0,0,0,0,3.91
158740,77.98,23.38,-4.84,-0.40,-10.55,0.07,0.31,0.56,2208.03,2208.09,2200.72,2215.11,0,0,0,0,3.91
158840,77.98,23.38,-7.60,-1.80,-7.00,0.62,0.84,0.48,2208.03,2208.08,2200.72,2215.11,0,0,0,0,3.93
158940,77.98,23.38,-3.56,-2.20,-5.23,0.12,0.99,-0.26,2208.03,2208.07,2200.72,2215.11,0,0,0,0,3.92
159040,77.98,23.38,-1.29,-0.49,-7.46,0.07,0.65,0.10,2207.92,2208.04,2200.72,2215.11,0,0,0,0,3.93
159140,77.98,23.38,-4.65,-1.88,-7.52,1.12,0.01,1.08,2207.92,2208.02,2200.72,2215.11,0,0,0,0,3.92
159240,77.98,23.38,-4.25,-2.94,-9.96,0.43,0.52,0.61,2207.92,2207.99,2200.72,2215.11,0,0,0,0,3.93
159340,77.98,23.38,-7.44,-4.64,-10.72,0.03,-0.87,0.44,2207.92,2207.97,2200.72,2215.11,0,0,0,0,3.93
159440,77.98,23.37,-6.11,-2.71,-10.39,-0.72,-0.35,-0.55,2207.81,2207.95,2200.72,2215.11,0,0,0,0,3.91
159540,77.98,23.37,-2.03,-2.03,-7.81,0.72,0.18,-0.24,2207.81,2207.92,2200.72,2215.11,0,0,0,0,3.92
159640,77.98,23.37,-3.01,-2.92,-6.85,0.65,-0.11,-0.25,2207.81,2207.89,2200.72,2215.11,0,0,0,0,3.92
159740,77.98,23.37,-2.96,-3.16,-9.39,0.07,-0.28,0.08,2207.81,2207.86,2200.72,2215.11,0,0,0,0,3.91
159840,77.98,23.37,-6.12,-3.18,-10.74,-0.42,-0.51,-0.00,2207.81,2207.85,2200.72,2215.11,0,0,0,0,3.92
159940,77.98,23.37,-6.15,-2.11,-10.79,-0.53,-0.06,0.26,2207.73,2207.83,2200.72,2215.11,0,0,0,0,3.93
160040,77.98,23.37,-5.44,-2.27,-6.55,-0.06,0.04,-0.04,2207.73,2207.80,2200.72,2215.11,0,0,0,0,3.93
160140,77.98,23.37,-3.69,-2.00,-7.45,0.14,0.09,-0.49,2207.73,2207.78,2200.72,2215.11,0,0,0,0,3.93
160240,77.98,23.37,-4.59,-3.31,-8.53,0.45,-0.31,-0.25,2207.73,2207.77,2200.72,2215.11,0,0,0,0,3.91
160340,77.98,23.37,-5.14,-3.65,-9.69,0.28,-0.22,-0.11,2207.73,2207.76,2200.72,2215.11,0,0,0,0,3.92
160440,77.98,23.37,-4.84,-4.94,-9.48,-0.27,-0.41,-0.09,2207.59,2207.73,2200.72,2215.11,0,0,0,0,3.91
160540,77.98,23.37,-4.17,-4.13,-8.67,-0.71,-0.17,-0.38,2207.59,2207.70,2200.72,2215.11,0,0,0,0,3.92
160640,77.98,23.37,-2.29,-2.03,-8.15,0.17,0.16,-0.49,2207.59,2207.68,2200.72,2215.11,0,0,0,0,3.92
160740,77.98,23.37,-4.38,-4.47,-4.60,0.67,0.67,0.01,2207.59,2207.66,2200.72,2215.11,0,0,0,0,3.92
160840,77.98,23.37,-3.39,-4.77,-7.58,-0.06,0.12,-0.08,2207.59,2207.64,2200.72,2215.11,0,0,0,0,3.90
160940,77.99,23.36,-2.71,-2.91,-10.70,-0.68,1.20,0.05,2207.51,2207.62,2200.72,2215.11,0,0,0,0,3.93
161040,77.99,23.36,-6.05,-2.58,-12.17,1.22,-1.14,0.59,2207.51,2207.59,2200.72,2215.11,0,0,0,0,3.92
161140,77.99,23.36,-5.07,-3.81,-4.49,0.70,-0.16,-0.00,2207.51,2207.56,2200.72,2215.11,0,0,0,0,3.93
161240,77.99,23.36,-4.45,-4.34,-5.36,0.17,-0.01,-0.39,2207.51,2207.55,2200.72,2215.11,0,0,0,0,3.91
161340,77.99,23.36,-3.89,-4.98,-8.33,0.34,-0.11,-0.09,2207.51,2207.54,2200.72,2215.11,0,0,0,0,3.93
161440,77.99,23.36,-4.10,-5.04,-6.89,-0.79,-0.17,-0.15,2207.37,2207.51,2200.72,2215.11,0,0,0,0,3.93
161540,77.99,23.36,-4.08,-3.42,-10.47,-1.27,-0.53,-0.08,2207.37,2207.48,2200.72,2215.11,0,0,0,0,3.93
161640,77.99,23.36,-1.45,-3.35,-6.61,-0.53,-0.18,0.28,2207.37,2207.46,2200.72,2215.11,0,0,0,0,3.91
161740,77.99,23.36,-3.45,-4.98,-7.69,0.24,-0.05,0.29,2207.37,2207.44,2200.72,2215.11,0,0,0,0,3.91
161840,77.99,23.36,-4.34,-5.22,-6.63,0.40,-0.04,-0.20,2207.37,2207.42,2200.72,2215.11,0,0,0,0,3.92
161940,77.99,23.35,-7.06,-5.81,-3.04,0.61,-0.36,-0.37,2207.31,2207.40,2200.72,2215.11,0,0,0,0,3.92
162040,77.99,23.35,-7.64,-5.69,-7.15,-0.07,-1.03,-0.50,2207.31,2207.37,2200.72,2215.11,0,0,0,0,3.91
162140,77.99,23.35,-4.94,-3.38,-9.73,0.82,-0.67,0.25,2207.31,2207.35,2200.72,2215.11,0,0,0,0,3.93
162240,77.99,23.35,-3.31,-3.62,-5.31,0.39,1.01,-0.23,2207.31,2207.34,2200.72,2215.11,0,0,0,0,3.92
162340,77.99,23.35,-1.41,-2.89,-4.98,1.58,0.59,0.71,2207.31,2207.33,2200.72,2215.11,0,0,0,0,3.92
162440,77.99,23.35,-4.82,-5.73,-6.81,0.98,0.87,1.00,2207.19,2207.31,2200.72,2215.11,0,0,0,0,3.92
162540,77.99,23.35,-8.39,-5.58,-8.52,0.66,0.24,0.58,2207.19,2207.29,2200.72,2215.11,0,0,0,0,3.92
162640,77.99,23.35,-6.40,-4.39,-5.94,-0.02,0.30,0.60,2207.19,2207.26,2200.72,2215.11,0,0,0,0,3.93
162740,77.99,23.35,-6.41,-3.41,-4.53,0.07,-0.06,-0.02,2207.19,2207.25,2200.72,2215.11,0,0,0,0,3.91
162840,77.99,23.35,-5.20,-7.27,-4.80,-0.79,0.73,-0.38,2207.19,2207.23,2200.72,2215.11,0,0,0,0,3.92
162940,77.99,23.35,-4.20,-6.74,-10.14,0.23,-0.38,-0.28,2207.09,2207.21,2200.72,2215.11,0,0,0,0,3.91
163040,77.99,23.35,-4.40,-3.96,-10.05,-0.07,-0.12,-0.05,2207.09,2207.18,2200.72,2215.11,0,0,0,0,3.92
163140,77.99,23.35,-7.45,-4.04,-8.63,-0.01,-0.66,0.45,2207.09,2207.15,2200.72,2215.11,0,0,0,0,3.92
163240,77.99,23.35,-3.82,-4.18,-2.12,-0.12,1.01,0.00,2207.09,2207.14,2200.72,2215.11,0,0,0,0,3.92
163340,77.99,23.34,-2.26,-4.75,-7.34,-0.54,0.55,0.13,2206.97,2207.11,2200.72,2215.11,0,0,0,0,3.92
163440,77.99,23.34,-6.01,-4.28,-6.89,0.65,-0.43,0.62,2206.97,2207.08,2200.72,2215.11,0,0,0,0,3.92
163540,77.99,23.34,-7.44,-5.19,-5.85,-0.16,-0.90,0.18,2206.97,2207.06,2200.72,2215.11,0,0,0,0,3.90
163640,77.99,23.34,-6.70,-6.34,-3.18,-1.84,0.34,-0.44,2206.97,2207.03,2200.72,2215.11,0,0,0,0,3.91
163740,77.99,23.34,-2.92,-2.74,-7.92,0.21,-1.05,-0.30,2206.97,2207.01,2200.72,2215.11,0,0,0,0,3.91
163840,77.99,23.34,-5.61,-4.51,-2.92,-0.34,-0.02,-0.32,2206.87,2206.99,2200.72,2215.11,0,0,0,0,3.91
163940,77.99,23.34,-4.10,-4.14,-5.47,-0.54,-0.33,-0.41,2206.87,2206.96,2200.72,2215.11,0,0,0,0,3.93
164040,77.99,23.34,-5.80,-4.79,-6.19,-1.42,0.17,0.17,2206.87,2206.93,2200.72,2215.11,0,0,0,0,3.93
164140,77.99,23.34,-5.65,-4.07,-7.93,-0.58,0.13,0.87,2206.87,2206.92,2200.72,2215.11,0,0,0,0,3.91
164240,77.99,23.34,-10.42,-2.57,-7.15,-1.54,0.63,-0.32,2206.87,2206.90,2200.72,2215.11,0,0,0,0,3.92
164340,77.99,23.34,-4.19,-1.78,-6.41,-0.27,0.27,-0.75,2206.73,2206.87,2200.72,2215.11,0,0,0,0,3.91
164440,77.99,23.34,-3.68,-1.60,-6.73,-0.08,0.23,-0.34,2206.73,2206.84,2200.72,2215.11,0,0,0,0,3.93
164540,77.99,23.34,-5.90,-2.61,-5.87,0.99,-0.60,0.12,2206.73,2206.82,2200.72,2215.11,0,0,0,0,3.93
164640,77.99,23.34,-5.10,-3.26,-7.45,0.39,0.20,0.42,2206.73,2206.80,2200.72,2215.11,0,0,0,0,3.95
164740,77.99,23.34,-6.98,-4.51,-5.84,0.43,-0.28,0.73,2206.73,2206.78,2200.72,2215.11,0,0,0,0,3.91
164840,77.99,23.33,-6.91,-3.70,-8.49,-0.16,-0.13,0.51,2206.66,2206.76,2200.72,2215.11,0,0,0,0,3.92
164940,77.99,23.33,-5.74,-4.80,-6.56,0.95,0.22,0.12,2206.66,2206.73,2200.72,2215.11,0,0,0,0,3.93
165040,77.99,23.33,-3.99,-4.84,-4.83,1.21,0.03,0.30,2206.66,2206.71,2200.72,2215.11,0,0,0,0,3.93
165140,77.99,23.33,-5.54,-4.11,-6.26,0.68,0.31,0.51,2206.66,2206.70,2200.72,2215.11,0,0,0,0,3.93
165240,77.99,23.33,-6.11,-4.82,-4.54,1.17,0.36,0.78,2206.66,2206.69,2200.72,2215.11,0,0,0,0,3.94
165340,77.99,23.33,-6.30,-5.25,-3.91,0.83,0.65,0.85,2206.53,2206.66,2200.72,2215.11,0,0,0,0,3.93
165440,77.99,23.33,-11.49,-1.86,-7.30,0.59,0.30,0.14,2206.53,2206.64,2200.72,2215.11,0,0,0,0,3.91
165540,77.99,23.33,-3.76,-2.77,-2.57,-0.78,1.16,-0.64,2206.53,2206.61,2200.72,2215.11,0,0,0,0,3.92
165640,77.99,23.33,-3.95,-4.33,-4.80,0.12,0.91,0.54,2206.53,2206.60,2200.72,2215.11,0,0,0,0,3.90
165740,77.99,23.33,-7.21,-5.40,-6.37,0.87,-0.38,1.13,2206.53,2206.58,2200.72,2215.11,0,0,0,0,3.92
165840,78.00,23.33,-1.71,-2.97,-12.20,1.78,-1.08,0.90,2206.41,2206.55,2200.72,2215.11,0,0,0,0,3.93
165940,78.00,23.33,-6.23,-5.38,-6.59,-0.18,1.15,0.54,2206.41,2206.52,2200.72,2215.11,0,0,0,0,3.92
166040,78.00,23.33,-8.97,-4.08,-7.08,0.23,1.07,1.29,2206.41,2206.49,2200.72,2215.11,0,0,0,0,3.91
166140,78.00,23.33,-8.01,-4.35,-2.49,0.67,0.67,0.76,2206.41,2206.47,2200.72,2215.11,0,0,0,0,3.91
166240,78.00,23.33,-5.64,-3.07,-5.92,0.06,0.58,0.38,2206.41,2206.46,2200.72,2215.11,0,0,0,0,3.93
166340,78.00,23.32,-4.57,-3.06,-4.29,0.12,0.84,1.17,2206.33,2206.43,2200.72,2215.11,0,0,0,0,3.94
166440,78.00,23.32,-7.01,-2.55,-7.07,0.20,0.03,1.16,2206.33,2206.41,2200.72,2215.11,0,0,0,0,3.91
166540,78.00,23.32,-9.45,-2.87,-6.65,0.34,-0.15,0.99,2206.33,2206.38,2200.72,2215.11,0,0,0,0,3.91
166640,78.00,23.32,-8.67,-3.70,-8.16,0.54,0.17,0.62,2206.33,2206.37,2200.72,2215.11,0,0,0,0,3.92
166740,78.00,23.32,-5.86,-1.04,-8.32,1.06,0.80,0.28,2206.33,2206.36,2200.72,2215.11,0,0,0,0,3.91
166840,78.00,23.32,-4.84,-3.08,-6.97,1.04,0.42,0.60,2206.16,2206.33,2200.72,2215.11,0,0,0,0,3.91
166940,78.00,23.32,-5.64,-2.50,-7.35,1.00,1.03,0.38,2206.16,2206.30,2200.72,2215.11,0,0,0,0,3.92
167040,78.00,23.32,-5.68,-1.71,-7.00,1.09,0.55,0.58,2206.16,2206.27,2200.72,2215.11,0,0,0,0,3.91
167140,78.00,23.32,-5.34,-0.79,-7.29,2.07,-1.98,0.94,2206.16,2206.25,2200.72,2215.11,0,0,0,0,3.94
167240,78.00,23.31,-6.56,-3.07,-5.40,0.13,0.29,0.53,2206.03,2206.21,2200.72,2215.11,0,0,0,0,3.91
167340,78.00,23.31,-7.00,-3.95,-4.68,1.45,-0.27,0.70,2206.03,2206.17,2200.72,2215.11,0,0,0,0,3.93
167440,78.00,23.31,-9.15,-3.84,-6.71,0.21,0.60,0.39,2206.03,2206.13,2200.72,2215.11,0,0,0,0,3.93
167540,78.00,23.31,-6.43,-2.42,-4.89,0.57,0.27,0.63,2206.03,2206.10,2200.72,2215.11,0,0,0,0,3.93
167640,78.00,23.31,-7.25,-2.33,-5.40,0.16,0.26,0.73,2206.03,2206.08,2200.72,2215.11,0,0,0,0,3.93
167740,78.00,23.31,-6.48,-2.08,-6.39,0.21,0.67,0.71,2205.89,2206.05,2200.72,2215.11,0,0,0,0,3.93
167840,78.00,23.31,-5.83,-2.50,-6.52,-0.35,0.60,-0.03,2205.89,2206.01,2200.72,2215.11,0,0,0,0,3.92
167940,78.00,23.31,-5.67,-2.29,-8.26,0.13,0.07,-0.21,2205.89,2205.98,2200.72,2215.11,0,0,0,0,3.92
168040,78.00,23.31,-6.55,-4.38,-6.01,0.40,1.09,-0.24,2205.89,2205.96,2200.72,2215.11,0,0,0,0,3.92
168140,78.00,23.31,-4.78,-4.87,-9.43,-0.24,2.22,-0.69,2205.89,2205.94,2200.72,2215.11,0,0,0,0,3.92
168240,78.00,23.30,-5.29,-4.61,-9.62,1.11,1.53,-0.70,2205.78,2205.91,2200.72,2215.11,0,0,0,0,3.92
168340,78.00,23.30,-6.45,-6.15,-8.95,-0.22,0.75,-1.22,2205.78,2205.88,2200.72,2215.11,0,0,0,0,3.91
168440,78.00,23.30,-1.84,-4.55,-10.15,0.01,0.65,-0.89,2205.78,2205.85,2200.72,2215.11,0,0,0,0,3.92
168540,78.00,23.30,0.41,-4.05,-4.50,0.15,0.62,-0.47,2205.78,2205.84,2200.72,2215.11,0,0,0,0,3.92
168640,78.00,23.30,1.16,-3.58,-4.96,0.24,0.30,0.25,2205.78,2205.82,2200.72,2215.11,0,0,0,0,3.94
168740,78.00,23.30,-0.68,-4.11,-5.57,0.44,-0.22,0.56,2205.70,2205.80,2200.72,2215.11,0,0,0,0,3.94
168840,78.00,23.30,-1.10,-5.24,-6.08,0.24,-1.06,0.53,2205.70,2205.78,2200.72,2215.11,0,0,0,0,3.93
168940,78.00,23.30,0.20,-4.89,-10.15,-1.40,0.23,0.48,2205.70,2205.75,2200.72,2215.11,0,0,0,0,3.94
169040,78.00,23.30,0.75,-3.31,-8.53,0.01,-0.54,1.13,2205.70,2205.74,2200.72,2215.11,0,0,0,0,3.94
169140,78.00,23.30,-4.24,-4.66,-9.93,-0.74,-0.87,1.07,2205.70,2205.73,2200.72,2215.11,0,0,0,0,3.92
169240,78.00,23.29,-5.66,-5.46,-9.03,-0.32,-0.46,0.75,2205.58,2205.71,2200.72,2215.11,0,0,0,0,3.92
169340,78.00,23.29,-3.87,-5.08,-8.36,0.20,0.03,0.32,2205.58,2205.68,2200.72,2215.11,0,0,0,0,3.93
169440,78.00,23.29,-3.85,-5.91,-12.39,1.72,0.53,0.76,2205.58,2205.65,2200.72,2215.11,0,0,0,0,3.91
169540,78.00,23.29,-4.63,-7.65,-12.63,0.67,0.01,1.02,2205.58,2205.64,2200.72,2215.11,0,0,0,0,3.91
169640,78.00,23.29,-4.46,-3.75,-4.69,1.23,0.69,0.14,2205.58,2205.62,2200.72,2215.11,0,0,0,0,3.91
169740,78.00,23.29,-2.02,-3.78,-1.93,0.12,-2.05,0.47,2205.46,2205.59,2200.72,2215.11,0,0,0,0,3.92
169840,78.00,23.29,-2.78,-4.91,-3.72,-1.18,0.52,-0.51,2205.46,2205.56,2200.72,2215.11,0,0,0,0,3.93
169940,78.00,23.29,-3.86,-7.30,-5.08,0.45,-1.02,-0.78,2205.46,2205.53,2200.72,2215.11,0,0,0,0,3.92
170040,78.00,23.29,-4.38,-4.63,-8.34,-1.60,-1.14,-0.58,2205.46,2205.52,2200.72,2215.11,0,0,0,0,3.93
170140,78.00,23.29,-3.93,-2.37,-7.28,-1.05,-0.61,-0.27,2205.46,2205.50,2200.72,2215.11,0,0,0,0,3.91
170240,78.01,23.28,-1.53,-2.71,-6.72,0.59,0.15,-0.35,2205.36,2205.48,2200.72,2215.11,0,0,0,0,3.93
170340,78.01,23.28,-6.22,-5.31,-6.64,0.33,-1.17,-0.38,2205.36,2205.45,2200.72,2215.11,0,0,0,0,3.92
170440,78.01,23.28,-7.86,-3.54,-10.56,-1.23,-0.12,-0.84,2205.36,2205.42,2200.72,2215.11,0,0,0,0,3.92
170540,78.01,23.28,-9.71,-2.67,-10.20,-1.27,-0.31,-0.68,2205.36,2205.41,2200.72,2215.11,0,0,0,0,3.93
170640,78.01,23.28,-2.51,-2.92,-4.75,0.52,-0.25,-0.37,2205.36,2205.40,2200.72,2215.11,0,0,0,0,3.93
170740,78.01,23.27,-3.62,-3.51,-6.47,0.98,-0.84,0.09,2205.22,2205.37,2200.72,2215.11,0,0,0,0,3.91
170840,78.01,23.27,-4.86,-4.36,-6.51,0.48,0.09,0.22,2205.22,2205.34,2200.72,2215.11,0,0,0,0,3.93
170940,78.01,23.27,-8.34,-3.91,-9.49,0.22,0.17,-0.04,2205.22,2205.31,2200.72,2215.11,0,0,0,0,3.92
171040,78.01,23.27,-8.88,-4.92,-8.10,-0.07,-0.94,-0.06,2205.22,2205.29,2200.72,2215.11,0,0,0,0,3.91
171140,78.01,23.27,-5.12,-2.90,-6.64,-1.10,0.10,-0.47,2205.10,2205.26,2200.72,2215.11,0,0,0,0,3.92
171240,78.01,23.27,-3.27,-3.78,-7.84,0.12,-0.89,0.52,2205.10,2205.23,2200.72,2215.11,0,0,0,0,3.93
171340,78.01,23.27,-7.91,-6.86,-1.86,-0.51,0.61,-0.57,2205.10,2205.20,2200.72,2215.11,0,0,0,0,3.92
171440,78.01,23.27,-11.46,-6.34,-7.59,-0.77,1.43,-3.11,2205.10,2205.16,2200.72,2215.11,0,0,0,0,3.93
171540,78.01,23.27,-3.22,-0.51,-17.61,0.18,-0.32,-0.36,2205.10,2205.15,2200.72,2215.11,0,0,0,0,3.91
171640,78.01,23.26,-2.36,-5.61,-5.54,0.42,-1.02,1.20,2204.98,2205.12,2200.72,2215.11,0,0,0,0,3.92
171740,78.01,23.26,-2.55,-4.77,-4.28,0.43,-0.43,-0.23,2204.98,2205.09,2200.72,2215.11,0,0,0,0,3.91
171840,78.01,23.26,-3.98,-1.68,-7.47,0.32,0.21,-0.30,2204.98,2205.05,2200.72,2215.11,0,0,0,0,3.93
171940,78.01,23.26,-6.06,-3.54,-8.53,0.19,0.75,-0.27,2204.98,2205.04,2200.72,2215.11,0,0,0,0,3.92
172040,78.01,23.26,-5.72,-5.82,-10.70,0.55,-0.61,-0.14,2204.98,2205.02,2200.72,2215.11,0,0,0,0,3.92
172140,78.01,23.26,-3.95,-6.15,-9.75,0.79,-2.82,0.03,2204.89,2205.00,2200.72,2215.11,0,0,0,0,3.92
172240,78.01,23.26,-4.58,-4.52,-5.54,0.62,-0.56,0.28,2204.89,2204.97,2200.72,2215.11,0,0,0,0,3.92
172340,78.01,23.26,-6.03,-5.26,-3.41,-0.15,0.44,-0.06,2204.89,2204.94,2200.72,2215.11,0,0,0,0,3.91
172440,78.01,23.26,-6.02,-7.68,-2.59,-0.23,1.60,-0.08,2204.89,2204.93,2200.72,2215.11,0,0,0,0,3.91
172540,78.01,23.26,-7.22,-4.80,-10.29,-0.11,0.48,0.55,2204.89,2204.92,2200.72,2215.11,0,0,0,0,3.92
172640,78.01,23.25,-4.42,-4.74,-5.17,0.40,0.05,-0.04,2204.75,2204.89,2200.72,2215.11,0,0,0,0,3.93
172740,78.01,23.25,-3.99,-3.34,-4.56,0.48,0.06,-0.07,2204.75,2204.86,2200.72,2215.11,0,0,0,0,3.94
172840,78.01,23.25,-5.70,-4.64,-4.68,0.07,0.07,-0.19,2204.75,2204.84,2200.72,2215.11,0,0,0,0,3.92
172940,78.01,23.25,-5.00,-4.52,-4.69,-0.26,0.30,-0.69,2204.75,2204.82,2200.72,2215.11,0,0,0,0,3.93
173040,78.01,23.25,-3.03,-7.29,-0.95,0.46,-0.58,-0.55,2204.75,2204.80,2200.72,2215.11,0,0,0,0,3.92
173140,78.01,23.25,-3.01,-5.94,-11.67,-0.15,-0.25,-0.20,2204.61,2204.77,2200.72,2215.11,0,0,0,0,3.91
173240,78.01,23.25,-6.29,-5.80,-7.45,-0.72,-1.00,0.03,2204.61,2204.73,2200.72,2215.11,0,0,0,0,3.95
173340,78.01,23.25,-3.76,-4.94,-7.64,-0.18,-0.26,0.14,2204.61,2204.69,2200.72,2215.11,0,0,0,0,3.94
173440,78.01,23.25,-6.11,-5.94,-5.69,0.06,-0.15,0.10,2204.61,2204.68,2200.72,2215.11,0,0,0,0,3.93
173540,78.01,23.25,-2.53,-6.89,-3.51,-0.43,0.85,0.07,2204.61,2204.66,2200.72,2215.11,0,0,0,0,3.90
173640,78.01,23.24,-6.20,-3.71,-10.43,-0.22,0.90,0.56,2204.48,2204.63,2200.72,2215.11,0,0,0,0,3.91
173740,78.01,23.24,-6.04,-4.66,-4.33,0.36,-0.71,0.12,2204.48,2204.59,2200.72,2215.11,0,0,0,0,3.92
173840,78.01,23.24,-2.53,-3.12,-5.23,-0.33,0.67,-0.11,2204.48,2204.56,2200.72,2215.11,0,0,0,0,3.93
173940,78.01,23.24,-4.93,-3.74,-6.85,0.17,0.51,0.12,2204.48,2204.54,2200.72,2215.11,0,0,0,0,3.92
174040,78.01,23.24,-5.59,-3.19,-8.76,0.47,0.35,-0.05,2204.48,2204.53,2200.72,2215.11,0,0,0,0,3.91
174140,78.01,23.23,-9.36,-4.48,-12.05,-0.34,-1.41,-0.18,2204.39,2204.50,2200.72,2215.11,0,0,0,0,3.91
174240,78.01,23.23,-3.70,-3.76,-9.31,-0.65,-0.28,-0.14,2204.39,2204.47,2200.72,2215.11,0,0,0,0,3.92
174340,78.01,23.23,-2.77,-3.79,-6.89,0.38,-0.15,0.22,2204.39,2204.44,2200.72,2215.11,0,0,0,0,3.92
174440,78.01,23.23,-5.15,-3.98,-6.31,0.11,-0.23,-0.24,2204.39,2204.43,2200.72,2215.11,0,0,0,0,3.94
174540,78.01,23.23,-4.17,-3.73,-7.56,-0.80,0.16,-0.32,2204.39,2204.42,2200.72,2215.11,0,0,0,0,3.90
174640,78.02,23.23,-6.06,-6.02,-5.17,-2.77,1.73,0.48,2204.23,2204.39,2200.72,2215.11,0,0,0,0,3.93
174740,78.02,23.23,-5.21,-2.39,-11.29,0.24,-0.18,1.21,2204.23,2204.36,2200.72,2215.11,0,0,0,0,3.91
174840,78.02,23.23,-3.79,-1.85,-6.60,-0.16,-0.19,0.47,2204.23,2204.33,2200.72,2215.11,0,0,0,0,3.92
174940,78.02,23.23,-4.41,-0.58,-8.81,0.17,-0.09,0.32,2204.23,2204.31,2200.72,2215.11,0,0,0,0,3.91
175040,78.02,23.22,-4.84,-2.01,-8.83,-0.01,-0.33,0.13,2204.05,2204.27,2200.72,2215.11,0,0,0,0,3.91
175140,78.02,23.22,-4.04,-2.58,-9.25,0.32,0.55,0.19,2204.05,2204.22,2200.72,2215.11,0,0,0,0,3.93
